# trailing_flap_deflection  alpha                     Rey                       Mach                      trailing_flap_fraction    CL                        CD                        Cm                       
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          2.0270000000E-01          1.8760000000E-02          4.3800000000E-02
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          3.1700000000E-02          2.5320000000E-02          5.8100000000E-02
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          5.4890000000E-01          1.5600000000E-02         -1.3900000000E-02
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          2.1210000000E-01          1.8940000000E-02          4.4300000000E-02
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          3.9100000000E-02          2.5730000000E-02          5.8600000000E-02
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          5.8850000000E-01          1.7180000000E-02         -1.1200000000E-02
        -1.1635528347E-01          6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          6.5500000000E-02          2.7080000000E-02          6.0300000000E-02
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          5.0800000000E-01          9.7100000000E-03         -9.4000000000E-03
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          8.9900000000E-02          1.2820000000E-02          6.9400000000E-02
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01         -3.8790000000E-01          1.0120000000E-02          1.2900000000E-01
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          5.1550000000E-01          9.9400000000E-03         -8.1000000000E-03
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          9.4100000000E-02          1.2990000000E-02          7.0700000000E-02
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01         -3.8490000000E-01          1.0460000000E-02          1.2950000000E-01
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          5.4000000000E-01          1.0730000000E-02         -3.1000000000E-03
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.0810000000E-01          1.3600000000E-02          7.5200000000E-02
        -1.1635528347E-01          6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01         -3.9730000000E-01          1.1030000000E-02          1.3540000000E-01
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          6.1450000000E-01          1.6760000000E-02         -7.8000000000E-03
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          3.0030000000E-01          1.8420000000E-02          4.7500000000E-02
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2370000000E-01          2.4280000000E-02          5.9900000000E-02
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          6.2590000000E-01          1.7410000000E-02         -6.5000000000E-03
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          3.1220000000E-01          1.8690000000E-02          4.8300000000E-02
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.3300000000E-01          2.4630000000E-02          6.0600000000E-02
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          6.6460000000E-01          1.9960000000E-02         -1.7000000000E-03
        -1.1635528347E-01          8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.6670000000E-01          2.5700000000E-02          6.2800000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          6.3230000000E-01          1.0960000000E-02         -1.3400000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          2.5100000000E-01          1.2790000000E-02          5.8600000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          6.4790000000E-01          1.1330000000E-02         -1.2900000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          2.5690000000E-01          1.3040000000E-02          6.0200000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01         -2.5980000000E-01          1.0820000000E-02          1.2820000000E-01
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          6.9990000000E-01          1.2710000000E-02         -1.0300000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          2.8290000000E-01          1.3880000000E-02          6.4900000000E-02
        -1.1635528347E-01          8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01         -2.6210000000E-01          1.1400000000E-02          1.3420000000E-01
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -6.1450000000E-01          1.6760000000E-02          7.8000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01         -6.1450000000E-01          1.6760000000E-02          7.8000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01         -6.1450000000E-01          1.6760000000E-02          7.8000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -6.2590000000E-01          1.7410000000E-02          6.5000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01         -6.2590000000E-01          1.7410000000E-02          6.5000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01         -6.2590000000E-01          1.7410000000E-02          6.5000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -6.6460000000E-01          1.9960000000E-02          1.7000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01         -6.6460000000E-01          1.9960000000E-02          1.7000000000E-03
         0.0000000000E+00         -8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01         -6.6460000000E-01          1.9960000000E-02          1.7000000000E-03
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -6.3240000000E-01          1.0960000000E-02          1.3400000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01         -6.3240000000E-01          1.0960000000E-02          1.3400000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01         -6.3240000000E-01          1.0960000000E-02          1.3400000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -6.4800000000E-01          1.1340000000E-02          1.2900000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01         -6.4800000000E-01          1.1340000000E-02          1.2900000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01         -6.4800000000E-01          1.1340000000E-02          1.2900000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -7.0000000000E-01          1.2710000000E-02          1.0300000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01         -7.0000000000E-01          1.2710000000E-02          1.0300000000E-02
         0.0000000000E+00         -8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01         -7.0000000000E-01          1.2710000000E-02          1.0300000000E-02
